alo_label, env_input, actions, alo_predicted, reward_actions, steps_search
----------------------train at epoch 1-----------------------------
3, 15, [15], [3], [33.064003], 1
8, 9, [ 9 13], [8 8], [32.91393 33.108  ], 2
0, 1, [ 1 15  3  2], [2 6 6 0], [-28.03473     3.2183514  11.901241   33.124733 ], 4
10, 14, [14], [10], [33.065254], 1
9, 6, [6], [9], [33.109795], 1
5, 11, [11  4 15], [7 5 5], [-12.5936985  28.90472    33.073746 ], 3
5, 5, [ 5 13  8  3  8 10], [0 0 5 7 5 5], [-30.859982   -1.4875965   4.022361   -1.7998362  16.95334    33.08513  ], 6
1, 4, [4], [1], [33.055317], 1
5, 11, [11 16], [5 5], [32.957016 33.14299 ], 2
2, 6, [6], [2], [33.13224], 1
3, 2, [2], [3], [33.058502], 1
8, 4, [4 1], [4 8], [-10.116268  33.040718], 2
8, 16, [16 13], [4 8], [-9.965443 33.10822 ], 2
10, 9, [9], [10], [33.055614], 1
7, 2, [ 2  1  8 14  8 11  8], [7 7 0 7 0 0 0], [ 10.458502  -4.364914 -22.334507 -24.051237 -41.855488 -43.25287
 -38.904217], 7
4, 5, [ 5 16], [8 4], [-10.0648575  33.171947 ], 2
2, 5, [ 5  4 14], [7 5 2], [-20.429424   15.8966875  33.066685 ], 3
4, 7, [7], [4], [33.082603], 1
1, 4, [4], [1], [33.05535], 1
5, 6, [ 6 11], [9 5], [-10.04109   33.080368], 2
3, 9, [ 9 10  8], [6 3 3], [-12.573685  28.963558  33.140343], 3
2, 12, [12 11], [0 2], [-10.116724  33.05719 ], 2
8, 16, [16], [8], [33.13521], 1
9, 6, [6], [9], [33.10881], 1

11, 3, [3], [11], [33.031258], 1
0, 14, [14  8], [0 0], [32.9275   33.101723], 2
1, 16, [16  1], [2 1], [-10.021389  33.032993], 2
12, 1, [1], [12], [33.039917], 1
12, 3, [3], [12], [33.033722], 1
3, 3, [ 3 10], [6 3], [-10.126774  33.078865], 2
4, 4, [4 6], [8 4], [-10.0507145  33.14856  ], 2
3, 8, [8], [3], [33.139225], 1
2, 7, [7], [2], [33.077454], 1
10, 3, [3], [10], [33.02894], 1
6, 1, [ 1  8 13], [6 6 6], [30.446987 29.021034 33.17123 ], 3
7, 8, [ 8 11], [0 7], [-10.065348  33.061794], 2
12, 15, [15], [12], [33.090504], 1
6, 15, [15  9  2], [6 6 6], [30.42025  28.904589 33.0943  ], 3
0, 16, [16 11], [0 0], [33.024406 33.092987], 2
11, 2, [2], [11], [33.061813], 1
8, 4, [ 4 11], [4 8], [-10.102617  33.06353 ], 2
7, 4, [ 4  6  4 13  8  6 10], [6 0 7 0 0 0 0], [-38.43345  -14.152289 -17.136665 -37.001972 -41.832848 -43.21776
 -38.912445], 7
11, 1, [1], [11], [33.039772], 1
3, 11, [11], [3], [33.079056], 1
2, 1, [ 1 11], [2 2], [32.867348 33.05712 ], 2
12, 9, [9], [12], [33.052204], 1
12, 9, [9], [12], [33.0522], 1
10, 1, [1], [10], [33.03923], 1
8, 12, [12  7], [8 8], [32.89953 33.08038], 2
6, 11, [11], [6], [33.077778], 1
6, 16, [16], [6], [33.13748], 1
5, 15, [15 16], [5 5], [32.961216 33.14323 ], 2
10, 10, [10], [10], [33.081238], 1
11, 16, [16], [11], [33.12256], 1
9, 10, [10 12], [9 9], [32.924713 33.057697], 2
0, 9, [9 7], [6 0], [-10.101898  33.08314 ], 2

5, 15, [15 12 13], [5 6 5], [22.623299 15.919421 33.116547], 3
5, 1, [1 6], [7 5], [-10.08993  33.12586], 2
7, 2, [ 2 11 10 11 16], [7 5 5 5 7], [ 9.580229  -5.8113585 -3.138966   7.945964  33.123238 ], 5
2, 16, [16], [2], [33.144726], 1
0, 10, [10 13], [7 0], [-10.052002  33.098896], 2
6, 13, [13], [6], [33.168644], 1
7, 16, [16 14  7 11], [7 5 7 7], [19.735655 11.012064 24.9187   33.064247], 4
11, 5, [5 4], [ 9 11], [-10.121323  33.077732], 2
12, 7, [7], [12], [33.069836], 1
5, 11, [11 14], [7 5], [-10.099436  33.0631  ], 2
4, 11, [11], [4], [33.08564], 1
6, 4, [4 8], [5 6], [-10.073906  33.1185  ], 2
6, 13, [13], [6], [33.170784], 1
9, 1, [ 1 10 16], [11  9  9], [-12.581196  28.96436   33.12377 ], 3
12, 13, [13], [12], [33.095955], 1
6, 8, [8 2], [6 6], [32.97409  33.093033], 2
7, 3, [ 3  7  3 16 11], [0 0 0 0 7], [-33.471325   -5.830312   -3.1823192   7.9794893  33.058285 ], 5
2, 10, [10], [2], [33.07752], 1
4, 1, [1 4], [4 4], [32.86836  33.054554], 2
4, 2, [2], [4], [33.06048], 1
9, 2, [2], [9], [33.060818], 1
3, 15, [15 16], [3 3], [32.975452 33.17913 ], 2
2, 11, [11], [2], [33.057213], 1
4, 5, [ 5 13], [8 4], [-10.105415  33.10485 ], 2
8, 6, [ 6  3  6 10  4 14  7], [4 4 4 4 8 8 8], [-37.014393 -11.931723 -13.262879  -9.012533   4.807774  12.912495
  33.080494], 7
5, 4, [ 4 16], [6 5], [-10.056702  33.14309 ], 2
3, 5, [5 7], [0 3], [-10.109749  33.09654 ], 2
1, 4, [4], [1], [33.055077], 1
8, 11, [11 15  8], [8 8 8], [30.440401 28.95105  33.091064], 3
12, 16, [16], [12], [33.126556], 1
8, 6, [ 6 16], [4 8], [-9.978968 33.135216], 2
3, 8, [8], [3], [33.13956], 1

9, 14, [14 16], [9 9], [32.93984  33.123642], 2
0, 11, [11], [0], [33.092213], 1
9, 12, [12  4], [9 9], [32.899258 33.07325 ], 2
5, 15, [15 16], [5 5], [32.9558   33.141735], 2
1, 10, [10], [1], [33.11126], 1
1, 16, [16], [1], [33.175014], 1
7, 16, [16  9 16 13 11], [0 5 0 0 7], [-33.338375   -5.807597   -3.0929704   7.93474    33.06275  ], 5
12, 5, [5], [12], [33.032825], 1
2, 9, [9 2], [6 2], [-10.114162  33.062794], 2
7, 11, [11  6], [5 7], [-10.051783  33.13279 ], 2
8, 16, [16], [8], [33.138187], 1
9, 11, [11], [9], [33.0556], 1
6, 2, [2], [6], [33.09348], 1
2, 5, [ 5 11], [0 2], [-10.133739  33.05718 ], 2
8, 13, [13  6 15  8], [8 4 8 8], [19.771727 11.10713  24.94538  33.091972], 4
1, 11, [11], [1], [33.101044], 1
3, 7, [7], [3], [33.096107], 1
5, 6, [6 8], [9 5], [-10.017406  33.114517], 2
12, 12, [12], [12], [33.06156], 1
3, 16, [16], [3], [33.178288], 1
1, 10, [10], [1], [33.111275], 1
12, 9, [9], [12], [33.052307], 1
4, 13, [13], [4], [33.104866], 1
9, 10, [10], [9], [33.090183], 1
12, 10, [10 16], [10 12], [-10.041258  33.126495], 2
11, 2, [2], [11], [33.061825], 1
2, 12, [12], [2], [33.05486], 1
12, 11, [11], [12], [33.0617], 1
4, 5, [5 8], [8 4], [-10.104506  33.105907], 2
6, 14, [14], [6], [33.071243], 1
8, 8, [8 9 6], [8 8 8], [30.451065 28.927565 33.131496], 3
3, 16, [16  6], [2 3], [-9.979872 33.11804 ], 2

0, 8, [8], [0], [33.101696], 1
12, 6, [6], [12], [33.12047], 1
9, 6, [6], [9], [33.108902], 1
3, 14, [14], [3], [33.065628], 1
10, 11, [11], [10], [33.055862], 1
9, 4, [4], [9], [33.073475], 1
4, 15, [15  7], [8 4], [-10.061298  33.082626], 2
11, 1, [1], [11], [33.039757], 1
6, 7, [7], [6], [33.07365], 1
5, 13, [13], [5], [33.112778], 1
7, 10, [10  8 10  8 10  2 13], [6 0 0 0 0 7 0], [-42.09104  -20.292425 -27.317055 -32.341015 -34.0647   -30.253761
 -38.90226 ], 7
1, 16, [16 12], [4 1], [-10.0071125  33.04309  ], 2
4, 9, [9 4], [8 4], [-10.11817   33.054554], 2
11, 15, [15], [11], [33.099342], 1
4, 4, [ 4 10  6], [8 4 4], [-12.540014  28.994436  33.148525], 3
2, 12, [12 16], [6 2], [-10.063503  33.14511 ], 2
7, 11, [11 13 15 13  7  6 14], [0 0 7 0 0 0 7], [-37.803707 -13.155619 -15.419729 -34.21273  -37.181583 -35.431877
 -25.93832 ], 7
5, 5, [ 5 11 15  4  6], [5 5 5 6 5], [22.013046  14.970797   9.83263    7.9324646 33.12568  ], 5
8, 3, [ 3 13], [4 8], [-10.109062  33.10822 ], 2
9, 13, [13], [9], [33.096344], 1
5, 6, [6], [5], [33.12629], 1
8, 3, [ 3 13], [8 8], [32.891644 33.10835 ], 2
0, 12, [12 16  6], [0 3 0], [22.680138 16.051556 33.129684], 3
12, 5, [5], [12], [33.032837], 1
4, 14, [14], [4], [33.062294], 1
6, 9, [ 9  3 11], [5 3 6], [-20.429592  15.871504  33.077526], 3
6, 10, [10  4  8  5  7], [6 5 6 6 6], [17.072044   6.6427317 17.64293   20.87439   33.072304 ], 5
4, 2, [2], [4], [33.060493], 1
12, 8, [8], [12], [33.093864], 1
12, 2, [2], [12], [33.06078], 1
10, 11, [11], [10], [33.05585], 1
2, 8, [8], [2], [33.118057], 1

9, 7, [7], [9], [33.07288], 1
11, 5, [5], [11], [33.0324], 1
3, 12, [12  6], [2 3], [-10.0792465  33.118248 ], 2
2, 6, [6], [2], [33.13197], 1
0, 2, [2], [0], [33.122074], 1
11, 1, [1], [11], [33.040348], 1
4, 10, [10 15  8], [4 8 4], [22.677795  15.9586115 33.108482 ], 3
6, 14, [14 16], [6 6], [32.953354 33.138916], 2
8, 10, [10], [8], [33.09065], 1
12, 1, [1], [12], [33.039917], 1
10, 7, [7], [10], [33.073845], 1
4, 2, [2], [4], [33.060486], 1
9, 14, [14], [9], [33.066162], 1
9, 7, [7], [9], [33.072884], 1
3, 16, [16], [3], [33.17665], 1
2, 3, [3 6], [2 2], [32.90449  33.132225], 2
2, 15, [15 13], [5 2], [-10.063879  33.11241 ], 2
12, 7, [7], [12], [33.069836], 1
10, 5, [5], [10], [33.031654], 1
0, 16, [16  3  8], [3 0 0], [-12.49283   28.889042  33.101723], 3
1, 1, [1], [1], [33.033005], 1
0, 15, [15  8], [6 0], [-10.061062  33.10222 ], 2
2, 1, [1 4 6], [7 5 2], [-20.403847  15.936054  33.13227 ], 3
3, 2, [2], [3], [33.058334], 1
7, 15, [15  6 11], [5 0 7], [-20.346287  15.966977  33.06211 ], 3
12, 14, [14], [12], [33.053223], 1
10, 15, [15], [10], [33.082184], 1
1, 3, [3], [1], [33.0233], 1
12, 2, [2], [12], [33.060783], 1
11, 3, [3], [11], [33.03112], 1
10, 1, [1], [10], [33.039234], 1
8, 10, [10 12 13], [8 4 8], [22.649244 15.91339  33.107994], 3

2, 4, [ 4 16], [6 2], [-10.055487  33.145153], 2
10, 14, [14], [10], [33.065292], 1
6, 9, [ 9  1 10  6 12 11], [5 0 6 6 5 6], [-29.752684     0.33408856   7.165601     3.4655826    3.8968382
  33.07782   ], 6
8, 14, [14  3  6], [4 8 8], [-12.593325  28.905602  33.131496], 3
2, 2, [2], [2], [33.062763], 1
0, 15, [15  1  6], [5 2 0], [-20.378983  15.912134  33.129715], 3
3, 6, [6], [3], [33.118145], 1
6, 12, [12  7], [7 6], [-10.107256  33.07228 ], 2
9, 11, [11], [9], [33.05543], 1
11, 6, [6], [11], [33.116623], 1
10, 6, [6], [10], [33.121124], 1
1, 10, [10], [1], [33.111256], 1
4, 4, [4 9 8], [4 8 4], [22.605286 15.911358 33.103985], 3
12, 4, [4], [12], [33.05933], 1
1, 9, [9], [1], [33.046154], 1
4, 14, [14], [4], [33.062332], 1
8, 1, [ 1 13], [4 8], [-10.099709  33.108505], 2
2, 8, [8], [2], [33.117947], 1
8, 8, [8], [8], [33.090782], 1
4, 16, [16], [4], [33.1719], 1
9, 12, [12], [9], [33.05739], 1
3, 10, [10  8], [3 3], [32.96356  33.140343], 2
8, 12, [12  1 16 13], [4 8 4 8], [-20.199856  16.24842   12.018833  33.10768 ], 4
4, 13, [13], [4], [33.10524], 1
3, 9, [ 9 15  5 16], [5 0 0 3], [-28.00703     3.2424734  11.939518   33.17865  ], 4
1, 5, [5], [1], [33.025524], 1
12, 9, [9], [12], [33.0522], 1
7, 1, [ 1 10  8], [2 6 7], [-20.40092   15.943307  33.09327 ], 3
4, 1, [ 1 16], [8 4], [-10.059889  33.17172 ], 2
8, 14, [14], [8], [33.064865], 1
6, 2, [2], [6], [33.091984], 1
1, 14, [14], [1], [33.076805], 1

6, 9, [ 9 16], [0 6], [-10.06823  33.13956], 2
9, 8, [8], [9], [33.08669], 1
8, 7, [7 6], [4 8], [-10.039278  33.131496], 2
5, 9, [9], [5], [33.048386], 1
12, 12, [12], [12], [33.06155], 1
1, 14, [14], [1], [33.076817], 1
6, 1, [1 8], [2 6], [-10.095551  33.118412], 2
8, 8, [8], [8], [33.091934], 1
3, 13, [13], [3], [33.099083], 1
9, 5, [5 6], [11  9], [-10.102337  33.10873 ], 2
12, 11, [11], [12], [33.0617], 1
9, 4, [4], [9], [33.07322], 1
11, 2, [2], [11], [33.06183], 1
10, 8, [ 8 13], [10 10], [32.944477 33.097122], 2
7, 14, [14 11], [7 7], [32.898727 33.06306 ], 2
0, 4, [4 2], [5 0], [-10.06992  33.1219 ], 2
6, 7, [7], [6], [33.073532], 1
6, 1, [1 7], [2 6], [-10.122257  33.073643], 2
12, 16, [16], [12], [33.12658], 1
10, 7, [7], [10], [33.073845], 1
12, 9, [9], [12], [33.0522], 1
9, 7, [7], [9], [33.07278], 1
2, 6, [6], [2], [33.13214], 1
0, 14, [14], [0], [33.06572], 1
9, 11, [11], [9], [33.055298], 1
10, 12, [12], [10], [33.076492], 1
12, 4, [4], [12], [33.059334], 1
12, 11, [11], [12], [33.0617], 1
9, 13, [13], [9], [33.096375], 1
1, 11, [11], [1], [33.101105], 1
6, 4, [ 4  7 16], [6 5 6], [22.638947 15.969824 33.13935 ], 3
7, 8, [ 8 10  3  8], [7 5 0 7], [15.024706   3.2203677 11.885248  33.09285  ], 4

----------------------train at epoch 6-----------------------------
1, 7, [7], [1], [33.078766], 1
1, 11, [11], [1], [33.101044], 1
2, 13, [13], [2], [33.112362], 1
1, 1, [1], [1], [33.033005], 1
10, 11, [11], [10], [33.055832], 1
7, 4, [ 4  7 15 14 15  9 11], [6 0 5 7 5 5 0], [-40.347805 -17.342709 -22.369152 -24.078344 -41.90067  -43.29754
 -38.910336], 7
8, 16, [16 15 11], [8 8 8], [30.500813 28.931215 33.06353 ], 3
10, 3, [3], [10], [33.028946], 1
7, 10, [10 13  2 16], [6 0 7 7], [-23.277693  11.061035  24.940105  33.130463], 4
2, 4, [4 8], [6 2], [-10.071775  33.118004], 2
7, 13, [13  6 10  9 14], [0 0 0 7 7], [-30.557905   -1.0923877   4.6277533  20.885891   33.058865 ], 5
11, 2, [2], [11], [33.06183], 1
7, 11, [11], [7], [33.062737], 1
2, 11, [11], [2], [33.05726], 1
11, 5, [5], [11], [33.0324], 1
6, 9, [ 9 14], [5 6], [-10.108265  33.074783], 2
7, 12, [12  7 16], [0 5 7], [-20.373383  15.964121  33.12908 ], 3
12, 16, [16], [12], [33.12654], 1
12, 16, [16  4], [ 9 12], [-10.041002  33.05977 ], 2
4, 10, [10 11], [4 4], [32.95398  33.085587], 2
7, 5, [ 5  7 16], [7 7 7], [30.407623 28.958427 33.130463], 3
0, 5, [5 6], [0 0], [32.910355 33.12966 ], 2
10, 2, [2], [10], [33.060925], 1
5, 7, [ 7 13], [5 5], [32.95551 33.11657], 2
10, 6, [6], [10], [33.123077], 1
9, 3, [3], [9], [33.032455], 1
10, 10, [10], [10], [33.08129], 1
7, 4, [ 4 14  7 10 16  8], [2 0 0 5 0 7], [-37.21402   -12.114187  -13.628639   -9.512865    3.9992704  33.091255 ], 6
5, 14, [14], [5], [33.062725], 1
3, 14, [14], [3], [33.065628], 1
12, 8, [8], [12], [33.093872], 1
0, 4, [ 4 10  6], [6 2 0], [-20.369514  15.955309  33.1298  ], 3

10, 2, [2], [10], [33.06115], 1
6, 1, [ 1 16], [2 6], [-10.081667  33.141293], 2
12, 9, [9], [12], [33.0522], 1
7, 13, [13  7  8], [0 0 7], [-20.343033  15.933359  33.091255], 3
3, 3, [ 3 16], [2 3], [-10.0672245  33.17942  ], 2
10, 10, [10], [10], [33.08153], 1
8, 4, [ 4  6 14  1  5  4  7], [8 4 8 4 4 8 8], [  8.920204   -6.9001217  -5.074605  -16.898003   -8.223658   12.908573
  33.080494 ], 7
9, 5, [ 5 10], [9 9], [32.886276 33.090187], 2
11, 1, [1], [11], [33.039757], 1
3, 11, [11], [3], [33.079018], 1
1, 1, [1], [1], [33.033005], 1
2, 3, [3 7], [6 2], [-10.127182  33.07747 ], 2
3, 16, [16], [3], [33.178722], 1
10, 9, [9], [10], [33.055607], 1
2, 9, [ 9  5 14], [6 2 2], [-12.628771  28.871847  33.06668 ], 3
0, 6, [6], [0], [33.129932], 1
11, 5, [5], [11], [33.032356], 1
6, 9, [ 9 14], [5 6], [-10.1079445  33.073986 ], 2
4, 16, [16], [4], [33.17665], 1
6, 13, [13], [6], [33.171757], 1
5, 10, [10 11], [6 5], [-10.068014  33.07921 ], 2
1, 7, [7], [1], [33.078854], 1
12, 12, [12], [12], [33.06155], 1
3, 1, [1], [3], [33.034855], 1
5, 12, [12 11], [9 5], [-10.1004715  33.080235 ], 2
5, 2, [ 2  6 16], [5 9 5], [22.654495 15.99435  33.139435], 3
3, 16, [16], [3], [33.178288], 1
9, 2, [2], [9], [33.060814], 1
7, 14, [14  7 13 14  5  2], [0 0 0 0 0 7], [-37.21042   -12.122357  -13.669062   -9.610021    3.8783407  33.071404 ], 6
12, 1, [1], [12], [33.03992], 1
3, 10, [10  7], [3 3], [32.937263 33.09652 ], 2
9, 3, [ 3 13], [11  9], [-10.110817  33.096313], 2

6, 14, [14], [6], [33.074314], 1
12, 15, [15], [12], [33.090485], 1
12, 5, [5], [12], [33.032825], 1
3, 16, [16], [3], [33.17905], 1
0, 7, [7], [0], [33.082237], 1
1, 2, [2], [1], [33.06109], 1
1, 12, [12], [1], [33.04312], 1
10, 2, [2], [10], [33.060917], 1
7, 8, [ 8  2  4  8 10  6 16], [0 7 7 0 0 0 7], [-2.7259256e+01  4.4052830e+00 -7.8038511e+00 -2.1447281e+01
 -1.5908480e+01  6.6070557e-03  3.3128162e+01], 7
0, 11, [11], [0], [33.092213], 1
3, 12, [12  2], [2 3], [-10.113182  33.058174], 2
9, 14, [14 16], [9 9], [32.935287 33.12377 ], 2
4, 6, [6], [4], [33.145763], 1
2, 10, [10], [2], [33.077076], 1
12, 10, [10], [12], [33.08586], 1
4, 11, [11], [4], [33.08559], 1
0, 14, [14], [0], [33.06572], 1
7, 12, [12  8  3 14], [0 0 0 7], [-28.019815   3.218596  11.866557  33.058746], 4
5, 4, [ 4 16 10 16 13], [6 5 6 5 5], [-22.768806  11.956219   4.690273  21.013187  33.118553], 5
12, 13, [13], [12], [33.09595], 1
2, 5, [ 5 13], [7 2], [-10.099997  33.1124  ], 2
6, 12, [12 14], [7 6], [-10.10568   33.074905], 2
9, 3, [3], [9], [33.032394], 1
3, 2, [2], [3], [33.05835], 1
5, 6, [6 8], [9 5], [-10.017406  33.114517], 2
12, 5, [5], [12], [33.032825], 1
11, 9, [9], [11], [33.05712], 1
8, 5, [ 5  4  5 14 10 11], [4 4 4 8 4 8], [-34.460827   -7.486595   -5.9103055   3.4309385   3.944889   33.068924 ], 6
10, 5, [5], [10], [33.031662], 1
7, 10, [10  9  7  6 14 10  9], [6 6 0 0 7 7 5], [-40.43443  -17.53629  -22.640722 -24.53196  -21.105595 -30.277407
 -38.951042], 7
7, 6, [ 6 16], [7 7], [33.01033  33.130463], 2
11, 10, [10], [11], [33.089863], 1

4, 11, [11], [4], [33.08595], 1
2, 6, [6], [2], [33.131958], 1
4, 8, [8], [4], [33.108906], 1
8, 7, [7], [8], [33.080273], 1
12, 6, [6], [12], [33.12047], 1
7, 1, [ 1  8  6 13  6 16  2], [6 7 0 0 0 0 7], [-3.1971418e+01 -3.3428135e+00 -2.0726868e+01 -2.1429146e+01
 -1.5876829e+01 -1.2639999e-02  3.3071404e+01], 7
12, 10, [10], [12], [33.08586], 1
2, 9, [ 9 16], [6 2], [-10.064838  33.14511 ], 2
9, 16, [16], [9], [33.12386], 1
5, 10, [10  7  3  7 10 16], [2 5 6 5 5 5], [-24.902182    8.363142   -1.2092967  11.271866   16.971909   33.14266  ], 6
6, 6, [ 6 13], [6 6], [33.0307   33.172035], 2
0, 5, [ 5 16], [0 0], [32.92956 33.16164], 2
9, 2, [2], [9], [33.06083], 1
11, 15, [15], [11], [33.099342], 1
11, 13, [13], [11], [33.096535], 1
11, 9, [9], [11], [33.05719], 1
5, 8, [8], [5], [33.113857], 1
0, 16, [16  8], [3 0], [-9.965221 33.101723], 2
5, 14, [14 10], [5 5], [32.91508  33.085163], 2
7, 1, [ 1  7 14  4 14  8], [2 0 7 5 7 7], [-30.884512   -1.5293429   3.9870048  -1.7897415  16.916588   33.092896 ], 6
8, 2, [2], [8], [33.059227], 1
9, 8, [8], [9], [33.086647], 1
1, 9, [9], [1], [33.04609], 1
3, 14, [14], [3], [33.065647], 1
5, 4, [ 4  6 13], [6 5 5], [-12.545076  28.995975  33.11345 ], 3
12, 4, [4], [12], [33.05941], 1
12, 2, [2], [12], [33.060753], 1
3, 13, [13], [3], [33.099083], 1
2, 10, [10  6], [5 2], [-10.03496  33.13227], 2
8, 10, [10 16 14  8 10 16 10], [8 4 4 8 8 4 8], [  5.047205 -13.425432 -15.966092 -13.382343 -24.128117 -35.3843
 -25.897537], 7
12, 12, [12], [12], [33.061554], 1
7, 9, [ 9 14  2 16], [6 5 7 7], [-23.336765   11.0248165  24.940105   33.130463 ], 4

0, 10, [10  9 16], [5 5 0], [-20.351309   15.9429865  33.15947  ], 3
1, 16, [16  7], [2 1], [-9.993921 33.078773], 2
6, 15, [15  6 16], [6 2 6], [22.68568  16.013641 33.138775], 3
0, 15, [15 16 14], [5 0 0], [-12.535772  28.993534  33.067215], 3
10, 3, [3], [10], [33.028934], 1
3, 15, [15], [3], [33.06341], 1
0, 16, [16  3 15  8], [3 0 7 0], [-20.10286   16.205023  11.96048   33.101707], 4
9, 1, [1 7], [11  9], [-10.116116  33.072826], 2
6, 4, [ 4 11], [5 6], [-10.098141  33.07811 ], 2
0, 10, [10  8], [7 0], [-10.050606  33.10222 ], 2
9, 3, [3], [9], [33.032227], 1
6, 6, [6], [6], [33.12782], 1
2, 4, [ 4 11], [6 2], [-10.1084175  33.057243 ], 2
2, 15, [15  8], [2 2], [32.939556 33.118145], 2
9, 5, [5 8], [11  9], [-10.115618  33.086597], 2
6, 16, [16], [6], [33.139378], 1
4, 2, [2], [4], [33.060486], 1
7, 11, [11], [7], [33.063297], 1
12, 2, [2], [12], [33.06079], 1
12, 16, [16], [12], [33.126545], 1
4, 8, [8], [4], [33.105907], 1
10, 14, [14], [10], [33.065327], 1
12, 6, [6], [12], [33.12047], 1
7, 3, [ 3  6 11 13], [0 0 5 7], [-28.000788    3.2872517  11.927719   33.092827 ], 4
3, 10, [10], [3], [33.07967], 1
3, 8, [8], [3], [33.13826], 1
1, 10, [10], [1], [33.111298], 1
6, 11, [11], [6], [33.07811], 1
7, 5, [ 5 12  4  8 15 12 10], [0 0 6 0 7 0 0], [-41.510136 -19.23725  -25.477123 -29.223658 -28.87053  -43.297478
 -38.91157 ], 7
12, 16, [16], [12], [33.12657], 1
12, 2, [2], [12], [33.060745], 1
8, 6, [6], [8], [33.134094], 1

5, 15, [15 16], [5 5], [32.95675  33.142693], 2
12, 5, [5], [12], [33.032825], 1
12, 13, [13], [12], [33.095955], 1
10, 10, [10], [10], [33.081226], 1
2, 3, [ 3  9 11], [2 6 2], [22.555262 15.882472 33.057182], 3
12, 3, [3], [12], [33.03363], 1
5, 7, [ 7  1  5 13], [5 7 0 5], [14.992711   3.1760192 11.900547  33.113464 ], 4
9, 3, [3], [9], [33.03243], 1
9, 12, [12], [9], [33.05811], 1
1, 8, [8], [1], [33.116535], 1
11, 15, [15], [11], [33.09965], 1
0, 7, [7], [0], [33.083008], 1
12, 8, [8], [12], [33.093857], 1
10, 1, [1], [10], [33.039215], 1
11, 3, [3], [11], [33.031258], 1
7, 13, [13  4 16], [0 7 7], [-12.539825  28.938984  33.13016 ], 3
11, 4, [4], [11], [33.07857], 1
3, 5, [ 5 16], [0 3], [-10.061197  33.177227], 2
6, 4, [ 4  9 14], [6 6 6], [30.393166 28.892952 33.074905], 3
6, 15, [15 13], [5 6], [-10.021643  33.17092 ], 2
12, 3, [3], [12], [33.033672], 1
9, 12, [12 16], [9 9], [32.929573 33.12377 ], 2
12, 12, [12], [12], [33.06157], 1
7, 9, [ 9 13  5  6  5  9 10], [6 0 0 0 0 7 0], [-42.149143 -20.328968 -27.37653  -32.35338  -34.140224 -30.292873
 -38.90617 ], 7
2, 16, [16], [2], [33.14439], 1
4, 13, [13], [4], [33.104866], 1
4, 16, [16], [4], [33.178722], 1
6, 13, [13], [6], [33.159775], 1
6, 6, [6], [6], [33.12806], 1
3, 7, [7], [3], [33.096344], 1
9, 7, [7], [9], [33.072884], 1
8, 13, [13], [8], [33.10832], 1

7, 6, [ 6 13 16  3 12 16 11], [0 0 0 7 5 0 7], [-3.68858337e+01 -1.16953840e+01 -1.29874525e+01 -8.55143070e+00
 -1.59665670e+01 -1.89418793e-02  3.30627518e+01], 7
7, 7, [ 7 14  4 12  7 11  2], [0 7 7 5 0 0 7], [-30.064768    -0.23925495 -15.502187   -34.271786   -37.19845
 -35.46205    -25.919525  ], 7
1, 15, [15], [1], [33.064026], 1
4, 2, [2], [4], [33.060204], 1
12, 6, [6], [12], [33.12047], 1
4, 14, [14], [4], [33.062225], 1
6, 11, [11], [6], [33.077667], 1
7, 16, [16 11  5 16  4], [0 7 0 0 7], [-25.563955    7.1535296  -3.172966    7.9858923  33.06896  ], 5
7, 9, [ 9  6 10  6  5  2  6], [6 0 7 0 0 5 0], [-38.435684 -14.139711 -17.118515 -37.019554 -41.91825  -43.25408
 -38.868603], 7
12, 15, [15], [12], [33.090477], 1
3, 16, [16], [3], [33.179443], 1
5, 10, [10  4  7], [9 6 5], [-20.364187  15.913544  33.099274], 3
9, 4, [4], [9], [33.07355], 1
3, 8, [8], [3], [33.139225], 1
8, 14, [14], [8], [33.06471], 1
9, 16, [16], [9], [33.123894], 1
12, 14, [14], [12], [33.053223], 1
8, 1, [1 6], [4 8], [-10.086031  33.1313  ], 2
10, 11, [11], [10], [33.055866], 1
12, 2, [2], [12], [33.06074], 1
11, 3, [3], [11], [33.03121], 1
12, 3, [3], [12], [33.033737], 1
8, 3, [3 6], [8 8], [32.90725  33.134186], 2
3, 10, [10], [3], [33.079178], 1
10, 7, [7], [10], [33.073845], 1
5, 15, [15 13], [5 5], [32.941574 33.116547], 2
8, 5, [ 5  6 13  9  5  7 16], [8 4 8 8 8 4 8], [12.393346   -1.0639329   4.660275   -0.7452884  -2.9902656  -0.03661919
 33.135216  ], 7
10, 13, [13], [10], [33.09729], 1
12, 3, [3], [12], [33.033703], 1
6, 3, [3 6], [12  6], [-10.093855  33.127853], 2
2, 16, [16], [2], [33.144516], 1
7, 3, [ 3 11], [3 7], [-10.136251  33.063095], 2

5, 11, [11 10], [7 5], [-10.08622   33.085125], 2
7, 7, [ 7  3  7 11], [7 0 7 7], [19.668604 10.980757 24.9187   33.064247], 4
1, 11, [11], [1], [33.101044], 1
0, 4, [4 6], [5 0], [-10.065207  33.129715], 2
12, 12, [12], [12], [33.061554], 1
3, 5, [5 8], [3 3], [32.910538 33.139458], 2
11, 8, [8], [11], [33.086292], 1
4, 16, [16], [4], [33.177925], 1
11, 16, [16], [11], [33.12256], 1
12, 4, [4], [12], [33.059338], 1
