alo_label, env_input, actions, alo_predicted, reward_actions, steps_search
----------------------train at epoch 1-----------------------------
0, 15, [15 13], [0 0], [32.94393  33.099457], 2
4, 2, [2], [4], [33.060402], 1
1, 14, [14], [1], [33.07684], 1
0, 3, [3 6], [2 0], [-10.096485  33.129974], 2
1, 9, [9], [1], [33.045994], 1
3, 9, [9 8], [6 3], [-10.068243  33.140385], 2
2, 7, [7], [2], [33.077587], 1
4, 4, [ 4 15 11], [8 4 4], [-12.576002  28.937422  33.088726], 3
7, 11, [11  9 13], [7 5 7], [22.608723 15.9078   33.097977], 3
5, 2, [2 6], [5 5], [32.930954 33.12496 ], 2
0, 3, [ 3 15  6], [7 6 0], [-20.403557  15.949995  33.12986 ], 3

5, 12, [12], [5], [33.04404], 1
11, 7, [7], [11], [33.072693], 1
1, 10, [10], [1], [33.1112], 1
3, 7, [7], [3], [33.096344], 1
12, 8, [8], [12], [33.094017], 1
1, 4, [4], [1], [33.055244], 1
7, 8, [8], [7], [33.09256], 1
4, 5, [5 2], [4 4], [32.86647 33.06039], 2
7, 7, [ 7  3 11], [5 2 7], [-20.397144  15.862151  33.0622  ], 3
7, 12, [12  8], [2 7], [-10.095068  33.092575], 2
7, 10, [10 13  5  6], [6 7 2 7], [-20.168135  16.24458   11.910284  33.131668], 4
8, 16, [16], [8], [33.129333], 1
10, 15, [15], [10], [33.081825], 1
12, 1, [1], [12], [33.03998], 1
3, 11, [11], [3], [33.079056], 1
6, 5, [5], [6], [33.034096], 1
11, 3, [3], [11], [33.031136], 1
10, 2, [2], [10], [33.060867], 1
3, 11, [11], [3], [33.079052], 1
0, 8, [ 8 10  2], [0 0 0], [30.475506 28.954819 33.11497 ], 3
12, 10, [10], [12], [33.08589], 1
1, 11, [11], [1], [33.100945], 1
0, 11, [11], [0], [33.09072], 1
4, 15, [15  6], [4 4], [32.971855 33.14612 ], 2
9, 8, [8], [9], [33.087387], 1
12, 1, [1], [12], [33.03998], 1
1, 15, [15], [1], [33.063892], 1
4, 7, [7], [4], [33.08256], 1
12, 7, [7], [12], [33.069874], 1
5, 11, [11], [5], [33.07597], 1
5, 9, [9], [5], [33.04685], 1
6, 6, [6], [6], [33.128086], 1

4, 6, [6], [4], [33.14863], 1
12, 14, [14], [12], [33.053078], 1
5, 9, [ 9 14], [5 5], [32.88523 33.06337], 2
11, 16, [16], [11], [33.12242], 1
12, 12, [12], [12], [33.061638], 1
5, 14, [14], [5], [33.063396], 1
6, 4, [ 4 11], [6 6], [32.899525 33.07388 ], 2
4, 5, [5 6], [8 4], [-10.0806675  33.14612  ], 2
6, 9, [ 9 11], [6 6], [32.892517 33.07514 ], 2
0, 12, [12 13], [6 0], [-10.09165  33.0979 ], 2
10, 8, [8], [10], [33.085514], 1
12, 12, [12], [12], [33.061638], 1
3, 11, [11], [3], [33.079056], 1
9, 11, [11], [9], [33.055695], 1
4, 5, [ 5 13], [4 4], [32.893196 33.10499 ], 2
9, 5, [5], [9], [33.031807], 1
1, 7, [7], [1], [33.078735], 1
1, 6, [6], [1], [33.09174], 1
3, 6, [6], [3], [33.118416], 1
5, 12, [12], [5], [33.044315], 1
8, 6, [6], [8], [33.133656], 1
8, 6, [6], [8], [33.12907], 1
11, 8, [8], [11], [33.086266], 1
1, 4, [4], [1], [33.055218], 1
5, 6, [6], [5], [33.125168], 1
10, 5, [5], [10], [33.031532], 1
1, 10, [10], [1], [33.111206], 1
1, 1, [1], [1], [33.03305], 1
8, 2, [2], [8], [33.05911], 1
0, 12, [12  6], [6 0], [-10.072334  33.12986 ], 2
5, 16, [16  9], [5 5], [32.96385  33.046192], 2
11, 11, [11], [11], [33.065098], 1

----------------------train at epoch 15-----------------------------
11, 10, [10], [11], [33.089928], 1
8, 5, [5 6], [4 8], [-10.090733  33.13019 ], 2
5, 14, [14], [5], [33.062996], 1
3, 2, [2], [3], [33.058155], 1
5, 9, [ 9 14], [5 5], [32.88523 33.06337], 2
0, 12, [12 11], [2 0], [-10.095707  33.090477], 2
8, 1, [ 1  5 13], [8 4 8], [22.575205  15.8963785 33.10871  ], 3
4, 3, [ 3  5 13], [4 4 4], [30.362597 28.89413  33.105217], 3
10, 6, [6], [10], [33.123558], 1
7, 9, [ 9 14  7  6 12 11], [6 7 7 7 7 7], [-20.253998  16.164122  11.838621  11.264095  16.888432  33.061077], 6
12, 2, [2], [12], [33.060333], 1
10, 16, [16], [10], [33.12255], 1
12, 5, [5], [12], [33.03275], 1
10, 12, [12], [10], [33.07698], 1
9, 14, [14], [9], [33.066494], 1
4, 7, [7], [4], [33.082623], 1
2, 6, [6], [2], [33.13199], 1
9, 11, [11], [9], [33.05568], 1
1, 16, [16], [1], [33.174694], 1
9, 10, [10], [9], [33.089905], 1
7, 4, [4 1 6], [6 6 7], [-20.39742   15.911782  33.131634], 3
8, 4, [4], [8], [33.06696], 1
7, 10, [10 13  4 10  2  7], [6 7 7 2 7 7], [-23.018875   11.494546    3.9977536  -1.774539   16.902657   33.07637  ], 6
3, 9, [9], [3], [33.04757], 1
11, 3, [3], [11], [33.03113], 1
2, 3, [ 3  9  3 16], [2 6 2 2], [19.621368 10.994556 24.911724 33.14515 ], 4
12, 4, [4], [12], [33.059814], 1
1, 6, [6], [1], [33.091778], 1
10, 14, [14], [10], [33.065277], 1
7, 14, [14  7 13], [7 7 7], [30.420677 28.935135 33.096703], 3
10, 4, [4], [10], [33.06981], 1
1, 12, [12], [1], [33.043186], 1

2, 13, [13], [2], [33.11248], 1
12, 10, [10], [12], [33.08589], 1
1, 8, [8], [1], [33.116467], 1
3, 1, [ 1 16], [3 3], [32.942226 33.179966], 2
10, 3, [3], [10], [33.02887], 1
2, 6, [6], [2], [33.13228], 1
6, 7, [7], [6], [33.072662], 1
9, 12, [12], [9], [33.057926], 1
9, 6, [6], [9], [33.108707], 1
2, 2, [2], [2], [33.06236], 1
4, 1, [1 6], [8 4], [-10.074604  33.14688 ], 2
11, 6, [6], [11], [33.1167], 1
8, 10, [10 15], [8 8], [32.97018  33.113033], 2
5, 8, [8], [5], [33.11562], 1
1, 5, [5], [1], [33.025566], 1
12, 4, [4], [12], [33.05978], 1
1, 3, [3], [1], [33.02332], 1
11, 16, [16], [11], [33.12242], 1
3, 13, [13], [3], [33.098984], 1
11, 2, [2], [11], [33.06177], 1
0, 1, [ 1 16], [6 0], [-10.072796  33.155582], 2
3, 3, [3], [3], [33.02317], 1
6, 12, [12 16], [2 6], [-10.066341  33.14056 ], 2
4, 12, [12 13], [4 4], [32.913532 33.10482 ], 2
3, 3, [3 8], [2 3], [-10.091314  33.140297], 2
12, 6, [6], [12], [33.12036], 1
5, 8, [8], [5], [33.11547], 1
5, 14, [14], [5], [33.062767], 1
0, 15, [15  6], [0 0], [32.95954  33.129974], 2
7, 4, [ 4 13  2 15 16], [6 7 7 5 7], [-20.949253  14.991707   9.826825   7.947052  33.125343], 5
9, 3, [3], [9], [33.032314], 1
4, 16, [16], [4], [33.177605], 1

10, 13, [13], [10], [33.097332], 1
4, 11, [11], [4], [33.088455], 1
2, 10, [10  8], [2 2], [32.95588  33.118256], 2
3, 2, [2], [3], [33.058155], 1
2, 11, [11], [2], [33.057182], 1
11, 2, [2], [11], [33.06176], 1
7, 5, [5 6 3 7], [2 7 7 7], [-15.536676  24.053204  24.872017  33.07631 ], 4
10, 13, [13], [10], [33.097336], 1
1, 4, [4], [1], [33.055225], 1
12, 11, [11], [12], [33.06169], 1
11, 15, [15], [11], [33.104057], 1
6, 10, [10 13], [6 6], [32.98739  33.169983], 2
10, 3, [3], [10], [33.02885], 1
9, 6, [6], [9], [33.108578], 1
7, 8, [ 8  9 14], [7 5 7], [22.626808 15.884334 33.05887 ], 3
3, 12, [12  8], [2 3], [-10.066393  33.14044 ], 2
4, 4, [ 4 15  8], [8 8 4], [-20.358082  15.958876  33.106937], 3
6, 13, [13], [6], [33.169853], 1
7, 9, [ 9 16], [6 7], [-10.0760765  33.127266 ], 2
9, 13, [13], [9], [33.09697], 1
1, 2, [2], [1], [33.061073], 1
1, 10, [10], [1], [33.1112], 1
6, 8, [8], [6], [33.11848], 1
2, 3, [ 3 14], [2 2], [32.86419 33.06668], 2
0, 7, [7], [0], [33.080276], 1
2, 1, [1 7], [6 2], [-10.120356  33.07751 ], 2
1, 5, [5], [1], [33.025566], 1
1, 1, [1], [1], [33.03305], 1
11, 7, [7], [11], [33.07268], 1
11, 8, [8], [11], [33.086708], 1
6, 12, [12  2], [2 6], [-10.096767  33.088882], 2
8, 8, [8], [8], [33.090008], 1

0, 15, [15  6], [6 0], [-10.047945  33.12986 ], 2
5, 14, [14], [5], [33.063713], 1
6, 10, [10], [6], [33.084545], 1
8, 1, [ 1 15], [8 8], [32.906372 33.113033], 2
5, 2, [2 7 4], [5 5 5], [30.408667 28.921148 33.053333], 3
1, 7, [7], [1], [33.078735], 1
0, 7, [7 8], [0 0], [32.944283 33.101025], 2
4, 1, [1 6], [4 4], [32.923916 33.146893], 2
10, 16, [16], [10], [33.123146], 1
12, 16, [16], [12], [33.130642], 1
0, 16, [16], [0], [33.15797], 1
12, 11, [11], [12], [33.06169], 1
9, 15, [15], [9], [33.07634], 1
5, 1, [ 1 14], [2 5], [-10.127979  33.06298 ], 2
6, 16, [16], [6], [33.13894], 1
7, 3, [ 3 16], [2 7], [-10.099297  33.125885], 2
10, 13, [13], [10], [33.097366], 1
9, 11, [11], [9], [33.05567], 1
0, 8, [8], [0], [33.10177], 1
10, 13, [13], [10], [33.097336], 1
4, 11, [11], [4], [33.088478], 1
3, 3, [3 8], [3 3], [32.90814  33.140663], 2
7, 6, [ 6 16], [7 7], [33.006523 33.127552], 2
8, 7, [7], [8], [33.08018], 1
12, 14, [14], [12], [33.053078], 1
4, 8, [8], [4], [33.10687], 1
7, 14, [14 10 14 16], [7 0 7 7], [19.690706 11.049595 24.93578  33.124718], 4
9, 11, [11], [9], [33.055504], 1
3, 8, [8], [3], [33.14029], 1
6, 8, [8], [6], [33.11841], 1
7, 1, [ 1 16], [2 7], [-10.089687  33.12671 ], 2
3, 10, [10], [3], [33.0782], 1

2, 11, [11], [2], [33.05715], 1
8, 9, [9], [8], [33.05089], 1
8, 3, [3 1], [4 8], [-10.148823  33.041626], 2
2, 15, [15  9  3  9 13], [5 6 2 6 2], [-28.782166   1.911716   9.773656   7.915038  33.112526], 5
7, 3, [ 3  7  2 15 14], [2 7 7 5 7], [-21.000767   14.958017    9.801654    7.9079504  33.05922  ], 5
8, 3, [3 6], [4 8], [-10.095833  33.13019 ], 2
2, 11, [11], [2], [33.057144], 1
4, 5, [ 5 11], [8 4], [-10.115103  33.088726], 2
2, 15, [15 13], [6 2], [-10.062105  33.11241 ], 2
4, 11, [11], [4], [33.087097], 1
7, 13, [13 14], [7 7], [32.93416 33.05958], 2
4, 8, [8], [4], [33.106705], 1
2, 4, [4 1 2], [5 2 2], [-12.622292  28.871866  33.062534], 3
12, 6, [6], [12], [33.1204], 1
2, 6, [6], [2], [33.132317], 1
6, 4, [4 8], [6 6], [32.925964 33.118454], 2
11, 5, [5], [11], [33.032417], 1
8, 12, [12 14], [8 8], [32.893597 33.065685], 2
4, 4, [ 4  5 13], [8 4 4], [-12.597624  28.89413   33.105217], 3
10, 15, [15], [10], [33.0871], 1
2, 14, [14], [2], [33.06671], 1
1, 12, [12], [1], [33.043186], 1
12, 13, [13 10], [12 12], [32.954926 33.08592 ], 2
5, 13, [13], [5], [33.116043], 1
5, 6, [6], [5], [33.125458], 1
5, 8, [8], [5], [33.115784], 1
5, 7, [ 7  9  4 11 16], [5 2 5 7 5], [14.255448   1.942359   9.825855   7.9497604 33.142105 ], 5
2, 6, [6], [2], [33.13232], 1
2, 2, [2], [2], [33.06272], 1
3, 14, [14], [3], [33.0656], 1
12, 1, [1], [12], [33.03998], 1
2, 3, [ 3 13], [2 2], [32.891785 33.112488], 2

8, 16, [16  1 13], [8 4 8], [22.687748 15.902138 33.10871 ], 3
12, 8, [8], [12], [33.094017], 1
2, 2, [2], [2], [33.062717], 1
7, 13, [13  3  2  6 16], [7 2 7 7 7], [17.069376   6.6211233 17.659937  21.005089  33.12533  ], 5
5, 8, [8], [5], [33.11534], 1
11, 1, [1], [11], [33.039207], 1
11, 16, [16 13], [11 11], [32.981064 33.096317], 2
0, 6, [6], [0], [33.12997], 1
1, 9, [9], [1], [33.04597], 1
9, 1, [1], [9], [33.04612], 1
4, 16, [16], [4], [33.17651], 1
0, 1, [ 1  6 15  9  5  8], [2 0 6 6 2 0], [-29.41679     0.9149027 -13.692272   -9.616945    3.892375   33.10002  ], 6
0, 12, [12  7], [6 0], [-10.101685  33.080994], 2
9, 2, [2], [9], [33.06063], 1
5, 16, [16], [5], [33.142036], 1
4, 2, [2], [4], [33.06053], 1
8, 14, [14], [8], [33.065536], 1
2, 2, [2], [2], [33.062637], 1
12, 9, [9], [12], [33.053566], 1
4, 8, [8], [4], [33.10432], 1
6, 3, [3 8], [2 6], [-10.104607  33.117546], 2
6, 11, [11], [6], [33.073833], 1
0, 3, [3 8], [2 0], [-10.113468  33.101562], 2
5, 12, [12 11], [2 5], [-10.102022  33.079674], 2
9, 6, [6], [9], [33.108685], 1
6, 4, [4 8], [6 6], [32.926315 33.11853 ], 2
5, 1, [ 1 10], [5 5], [32.879303 33.078087], 2
8, 5, [5 6], [8 8], [32.911633 33.1326  ], 2
12, 8, [8], [12], [33.094017], 1
6, 2, [2], [6], [33.087418], 1
8, 4, [4], [8], [33.06734], 1
1, 10, [10], [1], [33.111206], 1

4, 13, [13], [4], [33.10476], 1
4, 13, [13], [4], [33.10474], 1
4, 10, [10 16], [8 4], [-9.993292 33.176853], 2
1, 1, [1], [1], [33.03305], 1
8, 16, [16], [8], [33.13311], 1
5, 11, [11], [5], [33.079514], 1
4, 9, [ 9 11], [8 4], [-10.097847  33.0856  ], 2
9, 1, [1], [9], [33.045242], 1
7, 8, [8], [7], [33.0941], 1
8, 11, [11], [8], [33.061245], 1
10, 4, [4], [10], [33.071262], 1
2, 9, [ 9 16], [6 2], [-10.065388  33.14515 ], 2
5, 9, [9 8], [6 5], [-10.082998  33.115982], 2
7, 3, [ 3 15 13 16], [7 6 7 7], [19.659346 11.05368  24.97235  33.124718], 4
0, 11, [11], [0], [33.088688], 1
11, 15, [15], [11], [33.10407], 1
8, 15, [15], [8], [33.106915], 1
8, 9, [9], [8], [33.050926], 1
8, 4, [4], [8], [33.06766], 1
3, 11, [11], [3], [33.07905], 1
1, 13, [13], [1], [33.11193], 1
1, 10, [10], [1], [33.111206], 1
2, 1, [ 1 12 11], [6 2 2], [-12.635878  28.883995  33.0571  ], 3
5, 16, [16], [5], [33.141396], 1
4, 14, [14], [4], [33.06213], 1
4, 7, [7], [4], [33.082623], 1
3, 5, [5], [3], [33.026516], 1
1, 13, [13], [1], [33.11193], 1
11, 4, [4], [11], [33.079037], 1
7, 11, [11], [7], [33.063065], 1
8, 7, [7], [8], [33.080193], 1
12, 7, [7], [12], [33.069874], 1

5, 3, [3 9], [2 5], [-10.147741  33.04635 ], 2
2, 2, [2], [2], [33.062767], 1
9, 14, [14], [9], [33.066475], 1
11, 14, [14], [11], [33.05359], 1
3, 3, [ 3 16], [3 3], [32.931553 33.179714], 2
9, 12, [12], [9], [33.057896], 1
10, 16, [16], [10], [33.125504], 1
4, 16, [16], [4], [33.178722], 1
3, 16, [16], [3], [33.17968], 1
4, 7, [7], [4], [33.082596], 1
2, 16, [16], [2], [33.145164], 1
4, 15, [15 13], [4 4], [32.945545 33.104713], 2
5, 4, [ 4 13], [6 5], [-10.074369  33.117157], 2
9, 10, [10], [9], [33.0894], 1
8, 8, [8], [8], [33.087807], 1
8, 4, [4], [8], [33.067444], 1
4, 4, [4 6], [8 4], [-10.050783  33.14612 ], 2
5, 14, [14], [5], [33.06337], 1
4, 13, [13], [4], [33.104942], 1
4, 3, [3 8], [4 4], [32.890484 33.106953], 2
0, 6, [6], [0], [33.129852], 1
11, 10, [10], [11], [33.089916], 1
9, 6, [6], [9], [33.10859], 1
3, 10, [10], [3], [33.07858], 1
4, 10, [10  8], [8 4], [-10.035528  33.106937], 2
1, 13, [13], [1], [33.11193], 1
8, 5, [5 6], [4 8], [-10.088701  33.133694], 2
9, 15, [15  8], [9 9], [32.92426  33.087276], 2
8, 9, [9], [8], [33.051086], 1
1, 6, [6], [1], [33.091743], 1
11, 10, [10], [11], [33.08992], 1
12, 4, [4], [12], [33.05981], 1

5, 5, [5], [5], [33.02771], 1
11, 10, [10], [11], [33.08989], 1
6, 12, [12 16], [0 6], [-10.066633  33.14001 ], 2
5, 15, [15  3  9], [6 2 5], [-20.420113  15.852591  33.04634 ], 3
8, 10, [10 15], [8 8], [32.96857  33.112396], 2
10, 1, [1], [10], [33.03906], 1
1, 15, [15], [1], [33.063686], 1
8, 11, [11], [8], [33.06089], 1
3, 12, [12 16], [2 3], [-10.042925  33.179714], 2
9, 9, [9], [9], [33.060303], 1
5, 9, [9 7 8], [6 5 5], [-12.576834  28.959505  33.115788], 3
6, 13, [13], [6], [33.1701], 1
4, 3, [3 6], [4 4], [32.91442  33.146893], 2
12, 11, [11], [12], [33.06169], 1
5, 8, [8], [5], [33.115257], 1
9, 16, [16], [9], [33.12429], 1
8, 6, [6], [8], [33.13003], 1
1, 10, [10], [1], [33.1112], 1
5, 15, [15  5], [6 5], [-10.117788  33.027214], 2
6, 3, [ 3 16], [3 6], [-10.092661  33.1391  ], 2
3, 1, [ 1 11], [2 3], [-10.118284  33.0791  ], 2
4, 8, [8], [4], [33.10687], 1
0, 3, [ 3 15 13], [7 6 0], [-20.414965  15.930983  33.09817 ], 3
9, 8, [8], [9], [33.087257], 1
5, 4, [ 4 12], [2 5], [-10.118116  33.043633], 2
6, 7, [7], [6], [33.07265], 1
7, 4, [ 4  7 11], [6 7 7], [-12.591446  28.921835  33.061897], 3
10, 16, [16  9], [ 7 10], [-10.042835  33.055447], 2
10, 7, [7], [10], [33.073914], 1
9, 2, [2], [9], [33.060646], 1
8, 16, [16], [8], [33.130615], 1
1, 11, [11], [1], [33.100906], 1

9, 7, [7], [9], [33.073593], 1
12, 2, [2], [12], [33.060333], 1
12, 8, [8], [12], [33.094017], 1
1, 8, [8], [1], [33.116463], 1
11, 4, [4], [11], [33.078575], 1
5, 15, [15  1  3], [5 5 5], [30.375217 28.846436 33.022957], 3
8, 1, [ 1 13], [4 8], [-10.097862  33.10871 ], 2
1, 14, [14], [1], [33.07682], 1
8, 8, [8], [8], [33.087753], 1
6, 3, [3 5 8], [2 5 6], [-20.434261  15.901868  33.118534], 3
11, 8, [8], [11], [33.086266], 1
6, 12, [12  8], [2 6], [-10.078751  33.118534], 2
1, 15, [15], [1], [33.063843], 1
3, 2, [2], [3], [33.058144], 1
9, 5, [5], [9], [33.031853], 1
2, 8, [8], [2], [33.11827], 1
10, 2, [2], [10], [33.060867], 1
6, 15, [15 14], [6 6], [32.910805 33.075054], 2
9, 7, [7], [9], [33.073578], 1
3, 15, [15], [3], [33.062927], 1
3, 16, [16], [3], [33.179672], 1
0, 8, [8], [0], [33.10012], 1
12, 16, [16], [12], [33.12932], 1
10, 14, [14], [10], [33.0653], 1
8, 2, [2], [8], [33.059055], 1
10, 5, [5], [10], [33.031567], 1
6, 4, [ 4 13], [6 6], [32.95705 33.16957], 2
8, 11, [11], [8], [33.06192], 1
11, 11, [11], [11], [33.065098], 1
5, 16, [16  6], [5 5], [33.0114   33.123367], 2
0, 15, [15 14 15 13], [6 0 6 0], [-20.186642  16.226643  11.936647  33.09879 ], 4
7, 2, [ 2  6  4  3 11], [7 7 7 7 7], [24.865896 19.68177  17.586298 20.864342 33.06352 ], 5

12, 8, [8], [12], [33.094017], 1
2, 7, [7], [2], [33.077587], 1
11, 5, [5], [11], [33.03243], 1
5, 9, [9], [5], [33.04684], 1
5, 13, [13], [5], [33.117058], 1
1, 12, [12], [1], [33.043186], 1
10, 10, [10], [10], [33.08146], 1
2, 1, [ 1 11], [6 2], [-10.132687  33.057144], 2
6, 11, [11], [6], [33.07419], 1
1, 4, [4], [1], [33.055218], 1
9, 13, [13], [9], [33.096874], 1
2, 3, [ 3 10  8], [2 2 2], [30.397875 28.95484  33.118267], 3
3, 15, [15], [3], [33.063126], 1
10, 16, [16], [10], [33.122437], 1
4, 14, [14], [4], [33.062187], 1
12, 9, [9], [12], [33.05355], 1
10, 10, [10  6], [10 10], [32.96647  33.123333], 2
4, 1, [1 6], [4 4], [32.924034 33.14612 ], 2
8, 3, [3 6], [4 8], [-10.093508  33.133694], 2
7, 5, [ 5  6 10], [5 7 7], [-12.571384  28.996113  33.108463], 3
1, 5, [5], [1], [33.025566], 1
0, 13, [13], [0], [33.09849], 1
7, 16, [16], [7], [33.126694], 1
4, 10, [10 14], [8 4], [-10.061216  33.06201 ], 2
5, 3, [3], [5], [33.02306], 1
5, 11, [11], [5], [33.07597], 1
7, 9, [9 8], [6 7], [-10.095905  33.094124], 2
5, 11, [11], [5], [33.079365], 1
8, 15, [15 16], [8 8], [32.970863 33.125206], 2
5, 11, [11], [5], [33.078224], 1
10, 3, [3], [10], [33.028755], 1
10, 8, [8], [10], [33.085514], 1

11, 2, [2], [11], [33.06166], 1
10, 6, [6], [10], [33.123314], 1
8, 7, [7], [8], [33.080177], 1
4, 15, [15 14], [8 4], [-10.067999  33.062145], 2
7, 10, [10 13 16], [7 7 7], [30.473019 28.972063 33.1254  ], 3
7, 4, [ 4 11 10 13], [6 7 7 7], [-15.521027  24.039623  24.95517   33.092655], 4
3, 12, [12 16], [3 3], [32.955734 33.179874], 2
8, 11, [11], [8], [33.061592], 1
9, 3, [3], [9], [33.03211], 1
6, 8, [8], [6], [33.117493], 1
7, 14, [14 13], [5 7], [-10.079863  33.098   ], 2
9, 16, [16], [9], [33.12425], 1
12, 15, [15], [12], [33.091248], 1
3, 10, [10], [3], [33.078453], 1
1, 8, [8], [1], [33.116455], 1
9, 2, [2], [9], [33.06063], 1
12, 10, [10], [12], [33.08589], 1
5, 13, [13], [5], [33.114815], 1
11, 6, [6], [11], [33.116646], 1
11, 4, [4], [11], [33.079033], 1
7, 15, [15 13], [5 7], [-10.072094  33.09634 ], 2
4, 9, [9 7], [8 4], [-10.099716  33.08261 ], 2
2, 7, [7], [2], [33.077526], 1
11, 7, [7], [11], [33.072693], 1
9, 4, [4], [9], [33.07103], 1
12, 14, [14], [12], [33.053078], 1
9, 5, [5], [9], [33.031807], 1
2, 2, [2], [2], [33.0627], 1
10, 4, [4], [10], [33.069958], 1
11, 15, [15], [11], [33.10388], 1
5, 2, [2], [5], [33.056038], 1
6, 1, [1 7], [6 6], [32.87618 33.07261], 2

1, 10, [10], [1], [33.111206], 1
11, 16, [16], [11], [33.122635], 1
9, 15, [15], [9], [33.076324], 1
11, 1, [1], [11], [33.0392], 1
8, 7, [7], [8], [33.08003], 1
8, 14, [14], [8], [33.065643], 1
5, 11, [11], [5], [33.07755], 1
0, 1, [1 6], [2 0], [-10.088022  33.12986 ], 2
8, 1, [1 2], [8 8], [32.872734 33.058937], 2
4, 4, [4 9 6], [8 8 4], [-20.367733  15.940631  33.14908 ], 3
7, 3, [ 3  8  5 15 11 13], [2 7 7 5 7 7], [-23.086567   11.479186    3.9716308  -1.7708511  16.922829   33.097977 ], 6
1, 14, [14], [1], [33.076797], 1
3, 3, [3], [3], [33.023212], 1
9, 8, [8], [9], [33.087387], 1
5, 3, [3], [5], [33.02373], 1
12, 9, [9], [12], [33.05356], 1
9, 8, [8], [9], [33.087345], 1
0, 6, [6 7], [0 0], [32.974976 33.080284], 2
0, 13, [13], [0], [33.099457], 1
0, 12, [12  1 16], [6 2 0], [-20.393082  15.928851  33.15798 ], 3
12, 4, [4], [12], [33.059807], 1
6, 6, [6], [6], [33.128086], 1
12, 7, [7], [12], [33.069874], 1
9, 8, [8], [9], [33.087284], 1
7, 14, [14  6 10  2  6 15 10], [5 7 7 7 7 5 7], [-25.52812    7.351583  -2.964014 -13.43557  -24.153708 -35.47283
 -25.902672], 7
11, 12, [12], [11], [33.05081], 1
2, 12, [12 13], [2 2], [32.91767  33.112473], 2
10, 14, [14], [10], [33.065296], 1
5, 10, [10 13], [2 5], [-10.046391  33.114834], 2
11, 4, [4], [11], [33.078873], 1
12, 11, [11], [12], [33.06169], 1
1, 16, [16], [1], [33.173958], 1

2, 4, [ 4 16], [5 2], [-10.057446  33.14524 ], 2
1, 6, [6], [1], [33.091778], 1
7, 13, [13  7  8], [7 7 7], [30.463272 28.939917 33.092033], 3
11, 4, [4], [11], [33.079037], 1
7, 3, [ 3  2 11], [2 7 7], [-12.637547  28.894888  33.063423], 3
8, 16, [16], [8], [33.139507], 1
7, 5, [ 5  8 10  4  2 13], [2 7 7 5 5 7], [-24.74491     8.705281   -0.6515441  -9.590023    3.914301   33.097977 ], 6
7, 11, [11  5 12  4  7], [7 7 5 5 7], [17.329994   7.1099215 -3.2070332  7.906974  33.075962 ], 5
8, 5, [5 2], [4 8], [-10.133612  33.05903 ], 2
10, 11, [11], [10], [33.056553], 1
9, 16, [16], [9], [33.124302], 1
9, 1, [1], [9], [33.04609], 1
9, 12, [12], [9], [33.057796], 1
5, 16, [16 11], [5 5], [32.984596 33.080505], 2
4, 7, [7], [4], [33.08256], 1
0, 7, [7], [0], [33.08017], 1
9, 5, [5], [9], [33.031765], 1
8, 15, [15], [8], [33.10672], 1
1, 5, [5], [1], [33.025566], 1
2, 15, [15 14], [6 2], [-10.092758  33.066715], 2
0, 5, [5 9 6], [2 6 0], [-20.412807  15.925551  33.13011 ], 3
10, 2, [2], [10], [33.060867], 1
4, 12, [12 16], [4 4], [32.955814 33.1781  ], 2
11, 15, [15], [11], [33.10406], 1
0, 11, [11], [0], [33.08973], 1
0, 6, [6], [0], [33.130104], 1
7, 5, [ 5  4 10 16], [2 2 5 7], [-28.027868    3.2340586  11.963172   33.125404 ], 4
3, 1, [1], [3], [33.035072], 1
8, 9, [9], [8], [33.050957], 1
9, 5, [5], [9], [33.031815], 1
0, 7, [7], [0], [33.080734], 1
0, 5, [ 5 16], [0 0], [32.926132 33.157204], 2

10, 5, [5], [10], [33.03151], 1
5, 12, [12], [5], [33.04449], 1
1, 14, [14], [1], [33.07684], 1
9, 13, [13], [9], [33.09693], 1
10, 3, [3], [10], [33.02884], 1
1, 12, [12], [1], [33.043182], 1
0, 4, [ 4 16], [6 0], [-10.051426  33.155724], 2
5, 6, [6], [5], [33.125], 1
3, 12, [12  4 13], [2 5 3], [-20.402304  15.912825  33.09896 ], 3
0, 5, [ 5 16], [7 0], [-10.072706  33.15798 ], 2
12, 1, [1], [12], [33.03998], 1
6, 5, [ 5 16], [5 6], [-10.08655  33.14001], 2
0, 10, [10 16], [2 0], [-10.020069  33.15689 ], 2
11, 9, [9], [11], [33.0569], 1
1, 7, [7], [1], [33.078735], 1
4, 9, [ 9 11], [8 4], [-10.095627  33.08865 ], 2
12, 10, [10], [12], [33.08589], 1
10, 15, [15], [10], [33.081787], 1
12, 8, [8], [12], [33.09402], 1
9, 1, [1], [9], [33.04626], 1
1, 6, [6], [1], [33.09178], 1
4, 2, [2], [4], [33.06053], 1
3, 7, [7], [3], [33.09635], 1
7, 5, [ 5 16], [7 7], [32.907707 33.12567 ], 2
8, 2, [2], [8], [33.059044], 1
7, 7, [7 8], [7 7], [32.93992  33.092033], 2
7, 13, [13  1 11], [7 2 7], [22.62043  15.871521 33.0624  ], 3
3, 14, [14], [3], [33.065643], 1
9, 1, [1], [9], [33.046257], 1
6, 1, [1 5 6], [2 7 6], [-20.42048   15.908714  33.128036], 3
8, 9, [9], [8], [33.051174], 1
2, 6, [6], [2], [33.13232], 1

