alo_label, env_input, actions, alo_predicted, reward_actions, steps_search
----------------------train at epoch 1-----------------------------
12, 14, [14 15  7], [12 13 12], [22.687424 15.937044 33.14467 ], 3
9, 11, [11], [9], [33.104263], 1
2, 13, [13], [2], [33.15073], 1
12, 15, [15 13], [13 12], [-10.028942  33.20136 ], 2
9, 10, [10], [9], [33.08753], 1
8, 3, [ 3 15 13], [8 8 8], [30.410526 28.954353 33.164192], 3
4, 5, [ 5 10  7], [8 4 4], [-12.577499  28.971909  33.14619 ], 3
0, 2, [2], [0], [33.143208], 1
0, 3, [ 3 11], [6 0], [-10.089148  33.10798 ], 2
11, 12, [12], [11], [33.037598], 1
9, 9, [9], [9], [33.04529], 1
3, 2, [2 6], [3 3], [33.030678 33.14634 ], 2
11, 7, [7], [11], [33.13334], 1
12, 12, [12], [12], [33.041634], 1

12, 14, [14 10], [13 12], [-10.018909  33.085335], 2
9, 15, [15], [9], [33.051273], 1
12, 13, [13], [12], [33.19965], 1
3, 16, [16], [3], [33.11445], 1
1, 1, [1], [1], [33.050426], 1
11, 5, [5 6], [11 11], [32.9218   33.144485], 2
4, 11, [11  9 11 13], [4 4 4 4], [27.571766 24.067911 25.023071 33.15342 ], 4
5, 12, [12 16], [6 5], [-10.092413  33.106354], 2
7, 8, [ 8  1 16], [7 2 7], [22.753248 15.94055  33.154884], 3
12, 13, [13], [12], [33.199554], 1
9, 9, [9], [9], [33.04501], 1
7, 4, [ 4 11  7], [5 7 7], [-12.545467  29.018871  33.147438], 3
6, 9, [ 9 16], [5 6], [-10.082176  33.10731 ], 2
3, 3, [ 3 11], [6 3], [-10.089579  33.106915], 2
9, 16, [16], [9], [33.145374], 1
0, 12, [12 14], [6 0], [-10.063902  33.15463 ], 2
8, 11, [11], [8], [33.177547], 1
4, 14, [14 13], [4 4], [33.042927 33.153484], 2
12, 12, [12], [12], [33.043636], 1
12, 3, [ 3 14  6], [12 12 12], [30.51218  29.12756  33.240852], 3
11, 2, [ 2 11], [11 11], [33.002815 33.133873], 2
3, 6, [6], [3], [33.14686], 1
3, 1, [ 1 14], [6 3], [-10.051701  33.15692 ], 2
13, 9, [9], [13], [33.045628], 1
0, 1, [1 8], [6 0], [-10.057316  33.15119 ], 2
13, 14, [14], [13], [33.166187], 1
11, 12, [12], [11], [33.038765], 1
7, 13, [13  6], [0 7], [-9.959757 33.13612 ], 2
1, 11, [11], [1], [33.10771], 1
0, 5, [ 5  1  8 11], [5 6 0 0], [-23.31994   11.063208  25.015732  33.10798 ], 4
13, 9, [9], [13], [33.045624], 1
12, 8, [8], [12], [33.20972], 1

2, 13, [13], [2], [33.15056], 1
3, 12, [12 16], [0 3], [-10.088232  33.113564], 2
5, 16, [16  7], [9 5], [-9.9822445 33.145584 ], 2
0, 3, [ 3  5  9 10 15  5  2], [6 6 7 6 5 6 0], [-39.83357    -16.467371   -20.849323   -21.504093   -15.968773
  -0.07168961  33.14348   ], 7
3, 9, [9 8], [3 3], [32.96307 33.17836], 2
3, 6, [6], [3], [33.146957], 1
13, 12, [12], [13], [33.042465], 1
6, 1, [1 8], [3 6], [-10.071594  33.1268  ], 2
13, 13, [13], [13], [33.18935], 1
12, 12, [12], [12], [33.04377], 1
6, 16, [16], [6], [33.107273], 1
2, 4, [ 4 11], [5 2], [-10.091896  33.10828 ], 2
5, 11, [11], [5], [33.110172], 1
4, 10, [10  7], [4 4], [32.97257  33.146744], 2
11, 2, [2], [11], [33.123756], 1
5, 13, [13], [5], [33.15435], 1
4, 11, [11  2], [4 4], [33.02395 33.14469], 2
2, 2, [2], [2], [33.141144], 1
9, 7, [7], [9], [33.174828], 1
11, 9, [9], [11], [33.04642], 1
14, 2, [2], [14], [33.27376], 1
1, 4, [4], [1], [33.042267], 1
4, 10, [10 15], [4 4], [32.921608 33.062355], 2
11, 16, [16 14], [ 1 11], [-10.023352  33.069626], 2
6, 11, [11], [6], [33.123917], 1
0, 15, [15 12 16 14], [5 6 7 0], [-27.967686    3.2643726  12.034758   33.156357 ], 4
14, 12, [12 13], [ 7 14], [-10.025394  33.190727], 2
9, 15, [15 13], [9 9], [32.94363  33.155777], 2
6, 2, [ 2 14 12  8], [6 6 6 6], [27.602268 24.094294 24.919624 33.127075], 4
9, 2, [2], [9], [33.124786], 1
0, 1, [ 1 11], [6 0], [-10.081444  33.10798 ], 2
6, 10, [10 14  8], [6 6 6], [30.489204 29.01934  33.12748 ], 3

11, 10, [10], [11], [33.128536], 1
6, 6, [ 6 10  8], [6 6 6], [30.517397 28.95261  33.126686], 3
3, 15, [15  4 13], [5 5 3], [-20.363047  15.935135  33.15348 ], 3
8, 13, [13], [8], [33.164707], 1
3, 16, [16], [3], [33.115517], 1
0, 5, [ 5 11], [6 0], [-10.093029  33.107925], 2
10, 15, [15], [10], [33.04932], 1
14, 9, [ 9 15], [ 5 14], [-10.056532  33.15027 ], 2
5, 14, [14  2 15 11 12], [5 5 6 7 5], [17.508484   7.250002  -3.1521416  7.9557476 33.04192  ], 5
11, 11, [11], [11], [33.13344], 1
6, 14, [14 15  8], [6 6 6], [30.511276 28.946764 33.127174], 3
14, 7, [7 5], [12 14], [-9.964924 33.09355 ], 2
12, 10, [10], [12], [33.07708], 1
3, 10, [10 15  6], [6 7 3], [-20.340416  15.970412  33.146545], 3
8, 15, [15 16  2], [8 8 8], [30.478905 29.03844  33.138504], 3
6, 5, [ 5 13], [6 6], [32.933155 33.151703], 2
0, 12, [12 13], [6 0], [-10.064522  33.153137], 2
2, 5, [5 8], [0 2], [-10.067501  33.149837], 2
13, 6, [6], [13], [33.22749], 1
4, 6, [ 6 16  6  2], [4 4 4 4], [27.612392 24.140816 25.015505 33.146004], 4
13, 13, [13], [13], [33.18935], 1
6, 5, [ 5 14  6], [6 2 6], [22.656761 16.024004 33.143105], 3
0, 10, [10 16], [6 0], [-10.047384  33.126022], 2
0, 4, [ 4 14], [7 0], [-10.064264  33.15463 ], 2
7, 14, [14  2  8], [7 5 7], [22.813046 16.050236 33.19715 ], 3
11, 6, [6], [11], [33.145958], 1
1, 2, [2], [1], [33.147293], 1
4, 3, [ 3  6 14 15  5 16  9], [1 4 4 4 8 8 4], [-27.218718    4.5670447  -7.6100035 -21.268063  -37.21157   -35.419075
 -25.945652 ], 7
8, 10, [10  6], [8 8], [32.953346 33.10528 ], 2
9, 15, [15], [9], [33.051506], 1
12, 13, [13], [12], [33.197273], 1
7, 11, [11  6  4 11 13], [7 0 7 7 7], [17.185135   6.7445803 17.664959  21.039959  33.16929  ], 5

1, 3, [3], [1], [33.043976], 1
0, 4, [ 4  8 13], [6 0 0], [-12.529558  29.042513  33.153137], 3
13, 3, [3], [13], [33.03541], 1
10, 3, [3], [10], [33.033806], 1
1, 4, [4], [1], [33.04227], 1
4, 15, [15], [4], [33.062344], 1
0, 3, [ 3 10  8 11], [6 6 0 0], [-23.301538  11.087038  25.016727  33.108517], 4
13, 2, [2], [13], [33.167633], 1
12, 15, [15 10], [13 12], [-10.112347  33.062096], 2
11, 1, [1], [11], [33.03679], 1
1, 10, [10], [1], [33.075863], 1
10, 5, [5], [10], [33.03554], 1
9, 4, [4], [9], [33.037468], 1
12, 3, [3 8], [12 12], [32.96148  33.209747], 2
5, 6, [6], [5], [33.169693], 1
12, 16, [16], [12], [33.126316], 1
14, 6, [ 6 13], [12 14], [-9.850767 33.190754], 2
2, 14, [14], [2], [33.13724], 1
1, 5, [5], [1], [33.043907], 1
10, 14, [14], [10], [33.07771], 1
5, 4, [4 8], [5 5], [32.934074 33.151314], 2
2, 6, [6], [2], [33.150223], 1
8, 15, [15 11], [4 8], [-10.040615  33.170135], 2
13, 15, [15], [13], [33.051186], 1
4, 6, [6 2], [4 4], [33.015827 33.1461  ], 2
6, 8, [8], [6], [33.127327], 1
5, 2, [ 2 11], [5 5], [33.00521 33.11011], 2
14, 16, [16 14 15 13], [12 12 12 14], [-27.864256    3.3468301  11.984203   33.18859  ], 4
14, 12, [12 14 11  8  6  2], [14 12 12 12 12 14], [  5.9192843 -11.923401  -13.4532385  -9.281043    4.200756   33.275322 ], 6
6, 3, [ 3 10  8], [6 5 6], [22.61869  15.954233 33.12679 ], 3
0, 14, [14 10  7], [3 6 0], [-20.266525  15.963905  33.143684], 3
9, 13, [13], [9], [33.15582], 1

0, 8, [ 8 13], [0 0], [33.043045 33.153503], 2
5, 4, [ 4 10  2], [5 2 5], [22.624235 15.968039 33.146214], 3
4, 1, [ 1 16 11 14 13], [8 4 4 8 4], [-20.886833  15.117502   9.967224   8.050867  33.156376], 5
11, 8, [8], [11], [33.165016], 1
10, 13, [13], [10], [33.19667], 1
9, 10, [10], [9], [33.086987], 1
4, 12, [12 13], [8 4], [-10.064566  33.153484], 2
13, 8, [8], [13], [33.182472], 1
0, 6, [ 6 11], [0 0], [33.009304 33.107105], 2
14, 14, [14 15  7  9], [14 12 12 14], [15.184232  3.281533 12.020756 33.09976 ], 4
1, 2, [2], [1], [33.14732], 1
7, 10, [10  8], [6 7], [-10.008493  33.190113], 2
0, 11, [11], [0], [33.110092], 1
4, 5, [ 5  4  6 10 14  4  2], [8 4 4 4 8 4 4], [-23.501366  10.763647   2.867938  -3.766252  -8.084623  12.930559
  33.146126], 7
7, 8, [8], [7], [33.191666], 1
13, 7, [7], [13], [33.155807], 1
4, 12, [12 10 14  7], [8 4 4 4], [-15.491756  24.107372  25.03933   33.146706], 4
3, 4, [ 4 16], [7 3], [-10.089165  33.113632], 2
12, 7, [7], [12], [33.15298], 1
5, 2, [2 7], [5 5], [33.027115 33.14568 ], 2
7, 3, [3 7], [6 7], [-10.065014  33.147358], 2
2, 16, [16], [2], [33.11232], 1
11, 15, [15], [11], [33.048496], 1
4, 11, [11], [4], [33.12781], 1
9, 16, [16], [9], [33.136395], 1
10, 5, [5], [10], [33.03557], 1
11, 1, [1], [11], [33.036404], 1
5, 14, [14 13], [5 5], [33.05457  33.156654], 2
6, 11, [11], [6], [33.123985], 1
14, 13, [13 15  8  7 10  7  2], [14 12 12 12 12 12 14], [  3.4140024  -16.295406   -20.602268   -21.334988   -15.841171
   0.14041138  33.284492  ], 7
14, 9, [ 9 15], [ 5 14], [-10.05476   33.150272], 2
12, 1, [ 1 15 16], [12 13 12], [22.594524 15.925989 33.126   ], 3

5, 10, [10 14], [2 5], [-10.035849  33.139736], 2
6, 8, [8], [6], [33.127327], 1
13, 10, [10], [13], [33.070477], 1
2, 3, [3 5 6], [6 5 2], [-20.396008  15.929603  33.144928], 3
0, 14, [14], [0], [33.154224], 1
6, 16, [16], [6], [33.10725], 1
11, 12, [12], [11], [33.037556], 1
8, 9, [ 9 11], [4 8], [-10.039789  33.178726], 2
11, 4, [4], [11], [33.037056], 1
14, 2, [2], [14], [33.28426], 1
9, 9, [9], [9], [33.045033], 1
11, 3, [3], [11], [33.03383], 1
6, 6, [6 7], [2 6], [-9.965906 33.145123], 2
2, 16, [16  3], [2 2], [32.940292 33.04658 ], 2
2, 7, [7], [2], [33.143333], 1
9, 3, [ 3 13], [9 9], [32.927402 33.155777], 2
3, 16, [16], [3], [33.11694], 1
1, 7, [7], [1], [33.14321], 1
11, 9, [9], [11], [33.04677], 1
7, 12, [12  8 15  8], [6 5 2 7], [-27.945478    3.3516328  11.991513   33.19798  ], 4
1, 16, [16], [1], [33.121326], 1
8, 11, [11], [8], [33.169064], 1
1, 16, [16 14], [14  1], [-9.973469 33.156704], 2
1, 15, [15], [1], [33.064384], 1
8, 5, [ 5 13], [8 8], [32.939217 33.164192], 2
11, 4, [4], [11], [33.03715], 1
4, 13, [13], [4], [33.156513], 1
14, 10, [10 13], [12 14], [-10.008709  33.190754], 2
10, 9, [9], [10], [33.04407], 1
7, 5, [5 8], [0 7], [-10.040699  33.194653], 2
1, 1, [1], [1], [33.050426], 1
9, 13, [13], [9], [33.156006], 1

7, 2, [2 8], [5 7], [-9.946419 33.19614 ], 2
7, 6, [ 6 16], [0 7], [-9.9614315 33.15522  ], 2
9, 3, [3], [9], [33.034107], 1
10, 6, [6], [10], [33.174072], 1
3, 3, [ 3  2 13], [3 3 3], [30.466751 29.034494 33.15348 ], 3
9, 14, [14], [9], [33.100952], 1
12, 4, [4 7], [12 12], [32.937164 33.151344], 2
13, 6, [6], [13], [33.226135], 1
14, 9, [ 9 14  2], [ 5 14 14], [-12.437845  29.177189  33.269794], 3
5, 5, [5], [5], [33.04339], 1
8, 7, [7], [8], [33.155552], 1
13, 6, [6], [13], [33.226097], 1
4, 14, [14], [4], [33.14929], 1
1, 6, [6], [1], [33.144512], 1
12, 8, [8], [12], [33.21041], 1
8, 3, [ 3  1 14], [8 8 8], [30.40355  28.941982 33.16574 ], 3
2, 1, [1 8], [6 2], [-10.0558815  33.150005 ], 2
13, 14, [14], [13], [33.166275], 1
10, 5, [5], [10], [33.035484], 1
12, 6, [6], [12], [33.240322], 1
1, 2, [2], [1], [33.147324], 1
1, 5, [5], [1], [33.043907], 1
6, 4, [ 4 11], [6 6], [32.92022 33.12377], 2
12, 10, [10], [12], [33.08094], 1
2, 6, [6], [2], [33.14501], 1
7, 13, [13  8 12  6], [7 5 6 7], [15.153398   3.3114111 11.924477  33.134888 ], 4
11, 2, [2], [11], [33.12397], 1
3, 13, [13], [3], [33.153778], 1
4, 16, [16  8], [4 4], [33.016594 33.15069 ], 2
4, 13, [13], [4], [33.15406], 1
2, 3, [3], [2], [33.046524], 1
11, 10, [10], [11], [33.12813], 1

5, 4, [ 4 14 13], [5 5 5], [30.46474  29.035667 33.156006], 3
12, 1, [ 1 13], [12 12], [32.95727 33.19734], 2
6, 4, [ 4 14 15  2  6], [7 6 5 6 6], [-22.780312   11.961775    4.6982007  21.031694   33.143173 ], 5
3, 10, [10  2  8], [3 3 3], [30.50844  29.054348 33.18651 ], 3
2, 10, [10 14], [6 2], [-10.039452  33.137505], 2
9, 1, [1], [9], [33.0347], 1
5, 4, [ 4 11 13], [5 6 5], [22.64641  16.005646 33.153465], 3
13, 10, [10], [13], [33.070477], 1
8, 3, [3 1], [8 8], [32.8622   33.039967], 2
9, 12, [12], [9], [33.048733], 1
4, 5, [ 5  4  6 11  8 11 14], [8 8 4 4 4 4 4], [-32.35153     -3.985676    -0.04788876  -8.634893   -16.276321
 -22.378601   -25.849167  ], 7
11, 14, [14], [11], [33.070793], 1
6, 3, [ 3  1 10  9  8], [6 6 6 7 6], [22.020462 14.957196  9.835082  7.928813 33.126717], 5
0, 9, [9 6], [5 0], [-10.061333  33.144394], 2
1, 8, [8], [1], [33.149773], 1
9, 5, [ 5 11], [11  9], [-10.101675  33.104507], 2
5, 16, [16  7], [9 5], [-9.982334 33.14527 ], 2
11, 1, [1 6], [11 11], [32.9228   33.144444], 2
2, 3, [ 3 14], [6 2], [-10.071217  33.137505], 2
7, 15, [15  2  4 16], [5 5 7 7], [-23.264313  11.095807  24.940517  33.16367 ], 4
9, 5, [5], [9], [33.03359], 1
9, 8, [8], [9], [33.223526], 1
4, 16, [16], [4], [33.124603], 1
3, 16, [16], [3], [33.114113], 1
7, 11, [11  3  8 15], [7 6 5 7], [15.086273   3.2597773 12.021723  33.108067 ], 4
13, 4, [4], [13], [33.04564], 1
1, 8, [8], [1], [33.149776], 1
4, 5, [ 5 15 11 13], [8 8 4 4], [-23.318203  11.06845   25.024467  33.154316], 4
9, 4, [4], [9], [33.037483], 1
4, 5, [5 2], [8 4], [-10.072954  33.1461  ], 2
8, 16, [16  4 13], [8 4 8], [22.71146  15.941438 33.16412 ], 3
8, 16, [16  8 11], [4 8 8], [-12.434494  29.056398  33.17506 ], 3

4, 6, [ 6 13], [4 4], [33.021515 33.156376], 2
9, 6, [6], [9], [33.218216], 1
14, 13, [13 12  2], [12 12 14], [-20.181973  16.036377  33.27702 ], 3
3, 5, [5 7], [3 3], [32.928417 33.142696], 2
8, 13, [13], [8], [33.16575], 1
0, 4, [ 4 11], [7 0], [-10.092104  33.108135], 2
6, 14, [14  8], [6 6], [33.018764 33.127075], 2
5, 5, [5 6 8], [6 5 5], [-12.52739   29.050522  33.15132 ], 3
8, 8, [ 8 11], [8 8], [33.056396 33.17506 ], 2
2, 11, [11], [2], [33.1085], 1
6, 8, [8], [6], [33.12749], 1
12, 3, [ 3 16], [12 12], [32.91126  33.126186], 2
7, 1, [1 8], [6 7], [-10.032314  33.192436], 2
12, 7, [7], [12], [33.15129], 1
6, 10, [10  5 13], [5 5 6], [-20.361536  15.93384   33.151703], 3
14, 15, [15  6  8  1  2], [12 12 12 14 14], [-30.443068   -0.8504412   4.840518   21.053547   33.27702  ], 5
1, 14, [14], [1], [33.156677], 1
12, 11, [11], [12], [33.120163], 1
2, 14, [14], [2], [33.13929], 1
11, 5, [5], [11], [33.035637], 1
11, 5, [5 6], [11 11], [32.922424 33.1448  ], 2
14, 10, [10 12  1 15 16  8  6], [14 14 14 12 12 12 12], [ 12.427254   -1.1520128 -17.083464  -36.952194  -41.702274  -43.05706
 -38.762123 ], 7
11, 13, [13], [11], [33.161156], 1
8, 4, [4 3 7], [4 8 8], [-12.597754  28.932129  33.15736 ], 3
10, 16, [16], [10], [33.16784], 1
11, 8, [8], [11], [33.165016], 1
4, 2, [2], [4], [33.146267], 1
6, 2, [ 2 11], [6 6], [33.01935  33.123756], 2
4, 8, [ 8 11 14 13], [4 4 4 4], [27.644835 24.156656 25.042927 33.153484], 4
5, 4, [ 4 11], [5 5], [32.908054 33.108475], 2
9, 12, [12], [9], [33.048935], 1
8, 10, [10  8], [8 8], [32.983665 33.151676], 2

4, 4, [4], [4], [33.04291], 1
9, 5, [ 5 10], [11  9], [-10.108591  33.093594], 2
13, 15, [15], [13], [33.05118], 1
14, 11, [11 13], [12 14], [-9.969965 33.190754], 2
7, 7, [7], [7], [33.147297], 1
8, 5, [5 8 2], [8 8 8], [30.460892 29.03435  33.138313], 3
4, 3, [ 3 11  8], [8 4 4], [-12.54541   29.027546  33.15069 ], 3
3, 9, [9 8], [7 3], [-10.035841  33.186493], 2
8, 13, [13], [8], [33.165367], 1
7, 9, [ 9 11  6  8], [5 7 0 7], [-20.120747  16.376705  12.063866  33.1971  ], 4
5, 13, [13], [5], [33.15668], 1
7, 10, [10  8], [6 7], [-10.006973  33.192436], 2
5, 8, [8], [5], [33.150917], 1
14, 12, [12  5 10  2], [14 12 12 14], [15.03748    3.2694244 12.044785  33.283924 ], 4
1, 12, [12], [1], [33.043808], 1
13, 7, [7], [13], [33.15581], 1
9, 2, [2], [9], [33.125984], 1
12, 4, [4 8], [13 12], [-10.027039  33.210903], 2
12, 10, [10], [12], [33.08185], 1
1, 15, [15], [1], [33.064384], 1
11, 13, [13  5  8], [11 11 11], [30.529753 28.93404  33.164886], 3
7, 4, [4 8], [5 7], [-10.042995  33.190113], 2
3, 12, [12  1 13], [6 6 3], [-20.388966  15.945467  33.15348 ], 3
5, 3, [3], [5], [33.05334], 1
5, 8, [8], [5], [33.15095], 1
5, 7, [7], [5], [33.145782], 1
2, 4, [ 4 15 13], [5 6 2], [-20.379065  15.962896  33.15035 ], 3
10, 9, [9], [10], [33.044106], 1
9, 8, [8], [9], [33.22339], 1
0, 8, [ 8 14], [0 0], [33.04514  33.155872], 2
1, 9, [9], [1], [33.074707], 1
12, 13, [13], [12], [33.199623], 1

3, 3, [3 8], [6 3], [-10.041946  33.18637 ], 2
10, 6, [6], [10], [33.18874], 1
8, 14, [14], [8], [33.166145], 1
4, 14, [14], [4], [33.148415], 1
2, 15, [15 16], [11  2], [-10.076845  33.109074], 2
8, 14, [14], [8], [33.16332], 1
7, 9, [ 9  8 15  8], [5 5 2 7], [-27.934917    3.3518994  11.991513   33.19798  ], 4
9, 1, [1], [9], [33.034706], 1
13, 11, [11], [13], [33.10636], 1
9, 9, [9], [9], [33.04509], 1
12, 14, [14  7], [12 12], [33.015392 33.151443], 2
1, 12, [12], [1], [33.043808], 1
6, 2, [ 2 14 10 11], [6 6 6 6], [27.614166 24.11396  24.951843 33.12374 ], 4
3, 3, [ 3 16], [6 3], [-10.085548  33.113625], 2
6, 6, [6], [6], [33.14303], 1
7, 10, [10 16 11 15], [6 0 7 7], [-23.247623  11.124997  24.997627  33.111687], 4
8, 4, [ 4 14], [8 8], [32.94387 33.16809], 2
4, 9, [ 9 14], [8 4], [-10.058748  33.14881 ], 2
2, 13, [13], [2], [33.15064], 1
9, 7, [7], [9], [33.174877], 1
11, 5, [5], [11], [33.035797], 1
1, 10, [10], [1], [33.07589], 1
2, 9, [9 8], [5 2], [-10.056259  33.14965 ], 2
7, 2, [2 7 8], [5 5 7], [-20.228127  16.059345  33.18872 ], 3
5, 7, [7], [5], [33.14583], 1
8, 6, [6], [8], [33.116016], 1
12, 14, [14 13], [13 12], [-9.9460125 33.19966  ], 2
14, 7, [ 7  6 11  2], [12 12 12 14], [-27.733692   3.49432   12.086224  33.284492], 4
9, 7, [7], [9], [33.172676], 1
7, 1, [ 1 14  8 15  8], [2 7 5 2 7], [-25.53756     7.349432   -3.0481005   7.9915133  33.19798  ], 5
2, 8, [8], [2], [33.15057], 1
12, 9, [9 6], [12 12], [32.99518 33.2404 ], 2

4, 6, [6 7], [4 4], [33.021217 33.146744], 2
7, 1, [ 1 14 15 14  7  6  1], [6 7 2 7 5 5 5], [-32.459225   -4.1882076 -22.264856  -23.901627  -41.78722   -43.222218
 -38.957035 ], 7
3, 13, [13], [3], [33.15397], 1
11, 11, [11], [11], [33.1336], 1
1, 15, [15], [1], [33.064384], 1
9, 10, [10], [9], [33.093544], 1
10, 9, [9], [10], [33.044323], 1
10, 16, [16  2], [ 0 10], [-9.982449 33.12069 ], 2
7, 16, [16], [7], [33.155357], 1
3, 1, [ 1 10], [6 3], [-10.101425  33.075188], 2
10, 12, [12], [10], [33.03772], 1
4, 10, [10 13], [8 4], [-10.015667  33.15342 ], 2
9, 12, [12], [9], [33.04884], 1
14, 2, [2], [14], [33.27572], 1
8, 14, [14], [8], [33.166084], 1
0, 3, [ 3 11], [6 0], [-10.089113  33.108135], 2
2, 2, [2], [2], [33.14116], 1
14, 15, [15  2], [12 14], [-9.961691 33.280643], 2
5, 6, [6 8], [10  5], [-9.929035 33.151573], 2
10, 4, [4], [10], [33.04966], 1
7, 5, [ 5 11], [6 7], [-10.073067  33.141193], 2
8, 5, [5], [8], [33.036926], 1
13, 2, [2], [13], [33.16763], 1
11, 16, [16], [11], [33.188454], 1
8, 5, [ 5 11], [8 8], [32.941757 33.174324], 2
5, 11, [11 15], [7 5], [-10.024033  33.07225 ], 2
10, 12, [12], [10], [33.037727], 1
12, 8, [8], [12], [33.20847], 1
11, 12, [12], [11], [33.037365], 1
1, 1, [1], [1], [33.050426], 1
14, 15, [15 13], [12 14], [-10.018736  33.188587], 2
3, 4, [ 4 16], [5 3], [-10.088591  33.113655], 2

10, 14, [14], [10], [33.0832], 1
2, 8, [8 7], [13  2], [-9.949139 33.143322], 2
7, 3, [ 3  6 13], [6 0 7], [-20.326199  16.045712  33.167454], 3
4, 14, [14  8], [8 4], [-9.952471 33.15081 ], 2
3, 9, [9 6], [5 3], [-10.057983  33.146633], 2
13, 9, [9], [13], [33.045643], 1
3, 14, [14], [3], [33.157402], 1
9, 14, [14], [9], [33.107292], 1
0, 13, [13], [0], [33.15291], 1
4, 2, [2], [4], [33.144768], 1
0, 16, [16  2], [0 0], [33.020954 33.14426 ], 2
10, 5, [5], [10], [33.035534], 1
0, 13, [13], [0], [33.152958], 1
12, 6, [6], [12], [33.231525], 1
4, 2, [2], [4], [33.146435], 1
3, 6, [6], [3], [33.146587], 1
12, 3, [3 6], [12 12], [32.977768 33.23713 ], 2
1, 16, [16], [1], [33.12525], 1
10, 5, [5], [10], [33.03553], 1
14, 8, [ 8 14  7  6  4 10  9], [12 12 12 12 12 12 14], [-39.543198   -16.226099   -20.637344   -21.348713   -15.971408
  -0.04224205  33.103825  ], 7
10, 12, [12], [10], [33.037727], 1
6, 5, [ 5 16], [5 6], [-10.093039  33.106903], 2
12, 12, [12], [12], [33.050972], 1
4, 3, [ 3 12 14], [8 4 4], [-12.601183  28.934967  33.14881 ], 3
12, 11, [11], [12], [33.120262], 1
8, 13, [13], [8], [33.16552], 1
13, 3, [3], [13], [33.035408], 1
3, 8, [8], [3], [33.185642], 1
8, 2, [2], [8], [33.13961], 1
4, 6, [ 6 15 13], [4 8 4], [22.695713  15.9476185 33.15342  ], 3
10, 15, [15], [10], [33.048897], 1
7, 4, [ 4 14  9  8], [7 7 5 7], [22.858559 16.359472 11.972729 33.198967], 4

8, 10, [10 16], [8 8], [32.987316 33.15971 ], 2
0, 3, [ 3 14  8], [6 0 0], [-12.527367  29.043724  33.151207], 3
6, 7, [ 7 14], [6 6], [33.036133 33.142952], 2
14, 9, [9 2], [ 5 14], [-9.957405 33.315285], 2
6, 4, [4 8], [5 6], [-10.08054   33.126717], 2
1, 6, [6], [1], [33.14515], 1
11, 16, [16], [11], [33.188705], 1
5, 15, [15  8], [9 5], [-10.053286  33.15005 ], 2
3, 4, [ 4 14], [5 3], [-10.062462  33.156967], 2
4, 13, [13], [4], [33.154278], 1
2, 13, [13], [2], [33.150524], 1
14, 1, [ 1  7  4 13  8  7 16], [14 12 12 12 12 12 12], [ -0.04702854 -21.860855   -30.044424   -36.82517    -41.70171
 -43.15641    -38.870605  ], 7
13, 11, [11], [13], [33.10638], 1
5, 3, [ 3 13], [5 5], [32.94261  33.155334], 2
10, 9, [9], [10], [33.044044], 1
2, 4, [ 4 14], [5 2], [-10.074162  33.13755 ], 2
8, 6, [6], [8], [33.110683], 1
13, 4, [4], [13], [33.04564], 1
7, 16, [16 15  5 16], [0 2 7 7], [-23.251608  11.034364  24.936476  33.158875], 4
9, 16, [16], [9], [33.13148], 1
13, 5, [5], [13], [33.04083], 1
0, 12, [12 10  8 11], [0 6 0 0], [19.696064 11.087038 25.016727 33.108517], 4
3, 3, [3 8], [6 3], [-10.041973  33.186638], 2
11, 14, [14], [11], [33.072235], 1
12, 14, [14  2], [12 12], [33.01112  33.141285], 2
0, 11, [11], [0], [33.108253], 1
14, 16, [16], [14], [33.13703], 1
2, 9, [ 9 14], [5 2], [-10.063505  33.137966], 2
14, 3, [3 1], [ 5 14], [-10.09193  33.09522], 2
1, 3, [3], [1], [33.043976], 1
8, 14, [14 16 11], [1 8 8], [-12.411486  29.045715  33.170734], 3
3, 7, [7], [3], [33.14333], 1

7, 2, [ 2 14  2  8 14 10 16], [5 7 5 5 7 6 7], [-3.0118294e+01 -4.1859150e-01 -1.5994805e+01 -1.3546109e+01
 -2.8385007e+00 -2.7988434e-02  3.3155426e+01], 7
1, 10, [10], [1], [33.07586], 1
7, 12, [12  4 11 12  7], [6 5 7 6 7], [-28.770605    1.9762568   9.88814     7.9320793  33.14737  ], 5
7, 2, [2 8], [5 7], [-9.948795 33.198967], 2
4, 7, [7], [4], [33.14699], 1
2, 6, [6], [2], [33.146126], 1
2, 15, [15 14], [6 2], [-10.044802  33.137447], 2
4, 4, [ 4 13], [4 4], [32.93549  33.154316], 2
6, 16, [16], [6], [33.10727], 1
0, 2, [2], [0], [33.143814], 1
11, 8, [8], [11], [33.161526], 1
14, 10, [10  6  4  8 16], [12 12 12 12 14], [-33.301723   -5.622095   -3.0960937   8.081003   33.137497 ], 5
10, 11, [11], [10], [33.126007], 1
0, 2, [ 2  5 15 14], [0 5 3 0], [15.077401  3.226538 11.974003 33.15463 ], 4
4, 5, [5 7], [4 4], [32.929134 33.146744], 2
13, 11, [11], [13], [33.10639], 1
7, 3, [ 3  8 11], [7 7 7], [30.489878 29.073072 33.141605], 3
4, 7, [7], [4], [33.146835], 1
10, 8, [8], [10], [33.13534], 1
3, 13, [13], [3], [33.153877], 1
1, 4, [4], [1], [33.04227], 1
9, 15, [15], [9], [33.050842], 1
